league,season,game,round,week,day,date,time,home_team,score,away_team,attendance,venue,referee,match_report,notes,game_id
ENG-Championship,1718,2018-01-01 Sunderland-Barnsley,Championship,26,Mon,2018-01-01,15:00,Sunderland,0–1,Barnsley,28311,Stadium of Light,Robert Jones,/en/matches/c81e0294/Sunderland-Barnsley-January-1-2018-Championship,,c81e0294
ENG-Championship,1718,2018-01-02 Fulham-Ipswich Town,Championship,26,Tue,2018-01-02,19:45,Fulham,4–1,Ipswich Town,17415,Craven Cottage,Keith Stroud,/en/matches/39452e34/Fulham-Ipswich-Town-January-2-2018-Championship,,39452e34
ENG-Championship,1718,2018-01-02 Reading-Birmingham City,Championship,26,Tue,2018-01-02,20:00,Reading,0–2,Birmingham City,14491,Madejski Stadium,James Linington,/en/matches/36191cb9/Reading-Birmingham-City-January-2-2018-Championship,,36191cb9
ENG-Championship,1718,2018-01-02 Wolves-Brentford,Championship,26,Tue,2018-01-02,19:45,Wolves,3–0,Brentford,28475,Molineux Stadium,Andy Madley,/en/matches/7d0efb5c/Wolverhampton-Wanderers-Brentford-January-2-2018-Championship,,7d0efb5c
ENG-Championship,1718,2018-01-12 Sheffield United-Sheffield Weds,Championship,27,Fri,2018-01-12,19:45,Sheffield United,0–0,Sheffield Weds,31120,Bramall Lane,David Coote,/en/matches/adf73d37/Sheffield-United-Sheffield-Wednesday-January-12-2018-Championship,,adf73d37
ENG-Championship,1718,2018-01-13 Barnsley-Wolves,Championship,27,Sat,2018-01-13,15:00,Barnsley,0–0,Wolves,16050,Oakwell Stadium,Keith Stroud,/en/matches/eb32129e/Barnsley-Wolverhampton-Wanderers-January-13-2018-Championship,,eb32129e
ENG-Championship,1718,2018-01-13 Birmingham City-Derby County,Championship,27,Sat,2018-01-13,15:00,Birmingham City,0–3,Derby County,22121,St Andrew's Trillion Trophy Stadium,Lee Probert,/en/matches/b92f2d25/Birmingham-City-Derby-County-January-13-2018-Championship,,b92f2d25
ENG-Championship,1718,2018-01-13 Brentford-Bolton Wanderers,Championship,27,Sat,2018-01-13,15:00,Brentford,2–0,Bolton Wanderers,9507,Griffin Park,Andrew Davies,/en/matches/eeb83f1b/Brentford-Bolton-Wanderers-January-13-2018-Championship,,eeb83f1b
ENG-Championship,1718,2018-01-13 Bristol City-Norwich City,Championship,27,Sat,2018-01-13,15:00,Bristol City,0–1,Norwich City,21282,Ashton Gate Stadium,Simon Hooper,/en/matches/5aedcb62/Bristol-City-Norwich-City-January-13-2018-Championship,,5aedcb62
ENG-Championship,1718,2018-01-13 Burton Albion-QPR,Championship,27,Sat,2018-01-13,15:00,Burton Albion,1–3,QPR,4264,Pirelli Stadium,Steve Martin,/en/matches/d73fcabb/Burton-Albion-Queens-Park-Rangers-January-13-2018-Championship,,d73fcabb
ENG-Championship,1718,2018-01-13 Cardiff City-Sunderland,Championship,27,Sat,2018-01-13,12:30,Cardiff City,4–0,Sunderland,17703,Cardiff City Stadium,Andy Madley,/en/matches/c4d656e7/Cardiff-City-Sunderland-January-13-2018-Championship,,c4d656e7
ENG-Championship,1718,2018-01-13 Hull City-Reading,Championship,27,Sat,2018-01-13,15:00,Hull City,0–0,Reading,14300,Kingston Communications Stadium,Darren England,/en/matches/248f9480/Hull-City-Reading-January-13-2018-Championship,,248f9480
ENG-Championship,1718,2018-01-13 Ipswich Town-Leeds United,Championship,27,Sat,2018-01-13,15:00,Ipswich Town,1–0,Leeds United,18638,Portman Road Stadium,Robert Jones,/en/matches/0e88255f/Ipswich-Town-Leeds-United-January-13-2018-Championship,,0e88255f
ENG-Championship,1718,2018-01-13 Middlesbrough-Fulham,Championship,27,Sat,2018-01-13,15:00,Middlesbrough,0–1,Fulham,23850,Riverside Stadium,Geoff Eltringham,/en/matches/0881f232/Middlesbrough-Fulham-January-13-2018-Championship,,0881f232
ENG-Championship,1718,2018-01-13 Millwall-Preston North End,Championship,27,Sat,2018-01-13,15:00,Millwall,1–1,Preston North End,11751,The Den,Jeremy Simpson,/en/matches/42d75280/Millwall-Preston-North-End-January-13-2018-Championship,,42d75280
ENG-Championship,1718,2018-01-13 Nottingham Forest-Aston Villa,Championship,27,Sat,2018-01-13,17:30,Nottingham Forest,0–1,Aston Villa,25433,The City Ground,James Linington,/en/matches/2e024fa9/Nottingham-Forest-Aston-Villa-January-13-2018-Championship,,2e024fa9
ENG-Championship,1718,2018-01-19 Derby County-Bristol City,Championship,28,Fri,2018-01-19,19:45,Derby County,0–0,Bristol City,26525,iPro Stadium,Darren England,/en/matches/174664e4/Derby-County-Bristol-City-January-19-2018-Championship,,174664e4
ENG-Championship,1718,2018-01-20 Aston Villa-Barnsley,Championship,28,Sat,2018-01-20,15:00,Aston Villa,3–1,Barnsley,31869,Villa Park,Axel Motiño,/en/matches/e27979a7/Aston-Villa-Barnsley-January-20-2018-Championship,,e27979a7
ENG-Championship,1718,2018-01-20 Bolton Wanderers-Ipswich Town,Championship,28,Sat,2018-01-20,15:00,Bolton Wanderers,1–1,Ipswich Town,13870,Macron Stadium,Peter Bankes,/en/matches/272d8626/Bolton-Wanderers-Ipswich-Town-January-20-2018-Championship,,272d8626
ENG-Championship,1718,2018-01-20 Fulham-Burton Albion,Championship,28,Sat,2018-01-20,15:00,Fulham,6–0,Burton Albion,19003,Craven Cottage,Tim Robinson,/en/matches/d552fd3a/Fulham-Burton-Albion-January-20-2018-Championship,,d552fd3a
ENG-Championship,1718,2018-01-20 Leeds United-Millwall,Championship,28,Sat,2018-01-20,15:00,Leeds United,3–4,Millwall,33564,Elland Road,David Coote,/en/matches/b7558701/Leeds-United-Millwall-January-20-2018-Championship,,b7558701
ENG-Championship,1718,2018-01-20 Norwich City-Sheffield United,Championship,28,Sat,2018-01-20,15:00,Norwich City,1–2,Sheffield United,26486,Carrow Road,Tony Harrington,/en/matches/c14ca9ce/Norwich-City-Sheffield-United-January-20-2018-Championship,,c14ca9ce
ENG-Championship,1718,2018-01-20 Preston North End-Birmingham City,Championship,28,Sat,2018-01-20,15:00,Preston North End,1–1,Birmingham City,13529,Deepdale Stadium,Andrew Davies,/en/matches/481ec53c/Preston-North-End-Birmingham-City-January-20-2018-Championship,,481ec53c
ENG-Championship,1718,2018-01-20 QPR-Middlesbrough,Championship,28,Sat,2018-01-20,15:00,QPR,0–3,Middlesbrough,14182,Loftus Road Stadium,Oliver Langford,/en/matches/d5d1de49/Queens-Park-Rangers-Middlesbrough-January-20-2018-Championship,,d5d1de49
ENG-Championship,1718,2018-01-20 Reading-Brentford,Championship,28,Sat,2018-01-20,15:00,Reading,0–1,Brentford,17893,Madejski Stadium,Darren Bond,/en/matches/836de461/Reading-Brentford-January-20-2018-Championship,,836de461
ENG-Championship,1718,2018-01-20 Sheffield Weds-Cardiff City,Championship,28,Sat,2018-01-20,17:30,Sheffield Weds,0–0,Cardiff City,23277,Hillsborough Stadium,Roger East,/en/matches/4c044e16/Sheffield-Wednesday-Cardiff-City-January-20-2018-Championship,,4c044e16
ENG-Championship,1718,2018-01-20 Sunderland-Hull City,Championship,28,Sat,2018-01-20,15:00,Sunderland,1–0,Hull City,27437,Stadium of Light,Keith Stroud,/en/matches/32f3f4ab/Sunderland-Hull-City-January-20-2018-Championship,,32f3f4ab
ENG-Championship,1718,2018-01-20 Wolves-Nottingham Forest,Championship,28,Sat,2018-01-20,15:00,Wolves,0–2,Nottingham Forest,29050,Molineux Stadium,Robert Madley,/en/matches/b39c1052/Wolverhampton-Wanderers-Nottingham-Forest-January-20-2018-Championship,,b39c1052
ENG-Championship,1718,2018-01-27 Barnsley-Fulham,Championship,29,Sat,2018-01-27,15:00,Barnsley,1–3,Fulham,12147,Oakwell Stadium,Andrew Davies,/en/matches/2486d724/Barnsley-Fulham-January-27-2018-Championship,,2486d724
ENG-Championship,1718,2018-01-27 Brentford-Norwich City,Championship,29,Sat,2018-01-27,15:00,Brentford,0–1,Norwich City,10252,Griffin Park,Axel Motiño,/en/matches/cc70add4/Brentford-Norwich-City-January-27-2018-Championship,,cc70add4
ENG-Championship,1718,2018-01-27 Bristol City-QPR,Championship,29,Sat,2018-01-27,15:00,Bristol City,2–0,QPR,21492,Ashton Gate Stadium,Keith Stroud,/en/matches/6f396da0/Bristol-City-Queens-Park-Rangers-January-27-2018-Championship,,6f396da0
ENG-Championship,1718,2018-01-27 Ipswich Town-Wolves,Championship,29,Sat,2018-01-27,15:00,Ipswich Town,0–1,Wolves,15971,Portman Road Stadium,Simon Hooper,/en/matches/366b62e2/Ipswich-Town-Wolverhampton-Wanderers-January-27-2018-Championship,,366b62e2
ENG-Championship,1718,2018-01-30 Birmingham City-Sunderland,Championship,29,Tue,2018-01-30,19:45,Birmingham City,3–1,Sunderland,19601,St Andrew's Trillion Trophy Stadium,Darren Bond,/en/matches/a4a9b71a/Birmingham-City-Sunderland-January-30-2018-Championship,,a4a9b71a
ENG-Championship,1718,2018-01-30 Burton Albion-Reading,Championship,29,Tue,2018-01-30,19:45,Burton Albion,1–3,Reading,2750,Pirelli Stadium,Robert Jones,/en/matches/b0b1c5f9/Burton-Albion-Reading-January-30-2018-Championship,,b0b1c5f9
ENG-Championship,1718,2018-01-30 Hull City-Leeds United,Championship,29,Tue,2018-01-30,19:45,Hull City,0–0,Leeds United,17237,Kingston Communications Stadium,Tony Harrington,/en/matches/94e88ac9/Hull-City-Leeds-United-January-30-2018-Championship,,94e88ac9
ENG-Championship,1718,2018-01-30 Middlesbrough-Sheffield Weds,Championship,29,Tue,2018-01-30,19:45,Middlesbrough,0–0,Sheffield Weds,24120,Riverside Stadium,James Linington,/en/matches/fe2db0f9/Middlesbrough-Sheffield-Wednesday-January-30-2018-Championship,,fe2db0f9
ENG-Championship,1718,2018-01-30 Millwall-Derby County,Championship,29,Tue,2018-01-30,19:45,Millwall,0–0,Derby County,10931,The Den,Oliver Langford,/en/matches/0ea188d6/Millwall-Derby-County-January-30-2018-Championship,,0ea188d6
ENG-Championship,1718,2018-01-30 Nottingham Forest-Preston North End,Championship,29,Tue,2018-01-30,19:45,Nottingham Forest,0–3,Preston North End,22044,The City Ground,Geoff Eltringham,/en/matches/560d1149/Nottingham-Forest-Preston-North-End-January-30-2018-Championship,,560d1149
ENG-Championship,1718,2018-01-30 Sheffield United-Aston Villa,Championship,29,Tue,2018-01-30,19:45,Sheffield United,0–1,Aston Villa,26477,Bramall Lane,Jeremy Simpson,/en/matches/ed1419c2/Sheffield-United-Aston-Villa-January-30-2018-Championship,,ed1419c2
ENG-Championship,1718,2018-02-02 Bolton Wanderers-Bristol City,Championship,30,Fri,2018-02-02,20:00,Bolton Wanderers,1–0,Bristol City,14172,Macron Stadium,Andy Madley,/en/matches/9aaa43ba/Bolton-Wanderers-Bristol-City-February-2-2018-Championship,,9aaa43ba
ENG-Championship,1718,2018-02-03 Aston Villa-Burton Albion,Championship,30,Sat,2018-02-03,15:00,Aston Villa,3–2,Burton Albion,33022,Villa Park,David Coote,/en/matches/16ac8292/Aston-Villa-Burton-Albion-February-3-2018-Championship,,16ac8292
ENG-Championship,1718,2018-02-03 Derby County-Brentford,Championship,30,Sat,2018-02-03,15:00,Derby County,3–0,Brentford,25938,iPro Stadium,Peter Bankes,/en/matches/7d7da4a0/Derby-County-Brentford-February-3-2018-Championship,,7d7da4a0
ENG-Championship,1718,2018-02-03 Fulham-Nottingham Forest,Championship,30,Sat,2018-02-03,15:00,Fulham,2–0,Nottingham Forest,22076,Craven Cottage,Tim Robinson,/en/matches/fe99ad1d/Fulham-Nottingham-Forest-February-3-2018-Championship,,fe99ad1d
ENG-Championship,1718,2018-02-03 Leeds United-Cardiff City,Championship,30,Sat,2018-02-03,15:00,Leeds United,1–4,Cardiff City,30534,Elland Road,Graham Scott,/en/matches/93d442bb/Leeds-United-Cardiff-City-February-3-2018-Championship,,93d442bb
ENG-Championship,1718,2018-02-03 Norwich City-Middlesbrough,Championship,30,Sat,2018-02-03,15:00,Norwich City,1–0,Middlesbrough,25960,Carrow Road,Mike Jones,/en/matches/a6dde098/Norwich-City-Middlesbrough-February-3-2018-Championship,,a6dde098
ENG-Championship,1718,2018-02-03 Preston North End-Hull City,Championship,30,Sat,2018-02-03,15:00,Preston North End,2–1,Hull City,11605,Deepdale Stadium,Steve Martin,/en/matches/40aaf94e/Preston-North-End-Hull-City-February-3-2018-Championship,,40aaf94e
ENG-Championship,1718,2018-02-03 QPR-Barnsley,Championship,30,Sat,2018-02-03,15:00,QPR,1–0,Barnsley,12413,Loftus Road Stadium,Tony Harrington,/en/matches/3c3928fe/Queens-Park-Rangers-Barnsley-February-3-2018-Championship,,3c3928fe
ENG-Championship,1718,2018-02-03 Reading-Millwall,Championship,30,Sat,2018-02-03,15:00,Reading,0–2,Millwall,17282,Madejski Stadium,Geoff Eltringham,/en/matches/d86a9772/Reading-Millwall-February-3-2018-Championship,,d86a9772
ENG-Championship,1718,2018-02-03 Sheffield Weds-Birmingham City,Championship,30,Sat,2018-02-03,15:00,Sheffield Weds,1–3,Birmingham City,25648,Hillsborough Stadium,Axel Motiño,/en/matches/7101d318/Sheffield-Wednesday-Birmingham-City-February-3-2018-Championship,,7101d318
ENG-Championship,1718,2018-02-03 Sunderland-Ipswich Town,Championship,30,Sat,2018-02-03,15:00,Sunderland,0–2,Ipswich Town,27909,Stadium of Light,Darren England,/en/matches/fb3a4db1/Sunderland-Ipswich-Town-February-3-2018-Championship,,fb3a4db1
ENG-Championship,1718,2018-02-03 Wolves-Sheffield United,Championship,30,Sat,2018-02-03,17:30,Wolves,3–0,Sheffield United,29311,Molineux Stadium,Darren Bond,/en/matches/a4ec8c2d/Wolverhampton-Wanderers-Sheffield-United-February-3-2018-Championship,,a4ec8c2d
ENG-Championship,1718,2018-02-09 Millwall-Cardiff City,Championship,31,Fri,2018-02-09,19:45,Millwall,1–1,Cardiff City,13204,The Den,Keith Stroud,/en/matches/d5a84a69/Millwall-Cardiff-City-February-9-2018-Championship,,d5a84a69
ENG-Championship,1718,2018-02-10 Barnsley-Sheffield Weds,Championship,31,Sat,2018-02-10,12:15,Barnsley,1–1,Sheffield Weds,16858,Oakwell Stadium,Lee Probert,/en/matches/c9455d4c/Barnsley-Sheffield-Wednesday-February-10-2018-Championship,,c9455d4c
ENG-Championship,1718,2018-02-10 Bolton Wanderers-Fulham,Championship,31,Sat,2018-02-10,15:00,Bolton Wanderers,1–1,Fulham,14386,Macron Stadium,Robert Jones,/en/matches/dacb0f3c/Bolton-Wanderers-Fulham-February-10-2018-Championship,,dacb0f3c
ENG-Championship,1718,2018-02-10 Brentford-Preston North End,Championship,31,Sat,2018-02-10,15:00,Brentford,1–1,Preston North End,9194,Griffin Park,Simon Hooper,/en/matches/490bd854/Brentford-Preston-North-End-February-10-2018-Championship,,490bd854
ENG-Championship,1718,2018-02-10 Bristol City-Sunderland,Championship,31,Sat,2018-02-10,15:00,Bristol City,3–3,Sunderland,22580,Ashton Gate Stadium,James Linington,/en/matches/665b8b86/Bristol-City-Sunderland-February-10-2018-Championship,,665b8b86
ENG-Championship,1718,2018-02-10 Derby County-Norwich City,Championship,31,Sat,2018-02-10,15:00,Derby County,1–1,Norwich City,27171,iPro Stadium,Jeremy Simpson,/en/matches/5c7c8488/Derby-County-Norwich-City-February-10-2018-Championship,,5c7c8488
ENG-Championship,1718,2018-02-10 Ipswich Town-Burton Albion,Championship,31,Sat,2018-02-10,15:00,Ipswich Town,0–0,Burton Albion,13815,Portman Road Stadium,David Webb,/en/matches/9479e737/Ipswich-Town-Burton-Albion-February-10-2018-Championship,,9479e737
ENG-Championship,1718,2018-02-10 Middlesbrough-Reading,Championship,31,Sat,2018-02-10,15:00,Middlesbrough,2–1,Reading,23491,Riverside Stadium,David Coote,/en/matches/43ec4ca7/Middlesbrough-Reading-February-10-2018-Championship,,43ec4ca7
ENG-Championship,1718,2018-02-10 Nottingham Forest-Hull City,Championship,31,Sat,2018-02-10,15:00,Nottingham Forest,0–2,Hull City,23098,The City Ground,Oliver Langford,/en/matches/1c401bd6/Nottingham-Forest-Hull-City-February-10-2018-Championship,,1c401bd6
ENG-Championship,1718,2018-02-10 Sheffield United-Leeds United,Championship,31,Sat,2018-02-10,12:30,Sheffield United,2–1,Leeds United,27553,Bramall Lane,Andy Madley,/en/matches/7f5598d4/Sheffield-United-Leeds-United-February-10-2018-Championship,,7f5598d4
ENG-Championship,1718,2018-02-10 Wolves-QPR,Championship,31,Sat,2018-02-10,15:00,Wolves,2–1,QPR,30168,Molineux Stadium,Geoff Eltringham,/en/matches/fa4be920/Wolverhampton-Wanderers-Queens-Park-Rangers-February-10-2018-Championship,,fa4be920
ENG-Championship,1718,2018-02-11 Aston Villa-Birmingham City,Championship,31,Sun,2018-02-11,12:00,Aston Villa,2–0,Birmingham City,41233,Villa Park,Peter Bankes,/en/matches/832be872/Aston-Villa-Birmingham-City-February-11-2018-Championship,,832be872
ENG-Championship,1718,2018-02-13 Cardiff City-Bolton Wanderers,Championship,29,Tue,2018-02-13,19:45,Cardiff City,2–0,Bolton Wanderers,16013,Cardiff City Stadium,Tim Robinson,/en/matches/9719eee3/Cardiff-City-Bolton-Wanderers-February-13-2018-Championship,,9719eee3
ENG-Championship,1718,2018-02-13 Sheffield Weds-Derby County,Championship,32,Tue,2018-02-13,19:45,Sheffield Weds,2–0,Derby County,24180,Hillsborough Stadium,David Coote,/en/matches/d922d8aa/Sheffield-Wednesday-Derby-County-February-13-2018-Championship,,d922d8aa
ENG-Championship,1718,2018-02-17 Birmingham City-Millwall,Championship,32,Sat,2018-02-17,15:00,Birmingham City,0–1,Millwall,19111,St Andrew's Trillion Trophy Stadium,Darren England,/en/matches/27bfd94a/Birmingham-City-Millwall-February-17-2018-Championship,,27bfd94a
ENG-Championship,1718,2018-02-17 Burton Albion-Nottingham Forest,Championship,32,Sat,2018-02-17,15:00,Burton Albion,0–0,Nottingham Forest,5775,Pirelli Stadium,Andrew Davies,/en/matches/900751cd/Burton-Albion-Nottingham-Forest-February-17-2018-Championship,,900751cd
ENG-Championship,1718,2018-02-17 Cardiff City-Middlesbrough,Championship,32,Sat,2018-02-17,15:00,Cardiff City,1–0,Middlesbrough,18720,Cardiff City Stadium,Darren Bond,/en/matches/b5b091a0/Cardiff-City-Middlesbrough-February-17-2018-Championship,,b5b091a0
ENG-Championship,1718,2018-02-17 Fulham-Aston Villa,Championship,32,Sat,2018-02-17,15:00,Fulham,2–0,Aston Villa,24547,Craven Cottage,Tony Harrington,/en/matches/30f0a0ec/Fulham-Aston-Villa-February-17-2018-Championship,,30f0a0ec
ENG-Championship,1718,2018-02-17 Preston North End-Wolves,Championship,32,Sat,2018-02-17,15:00,Preston North End,1–1,Wolves,18570,Deepdale Stadium,Robert Jones,/en/matches/96966074/Preston-North-End-Wolverhampton-Wanderers-February-17-2018-Championship,,96966074
ENG-Championship,1718,2018-02-17 QPR-Bolton Wanderers,Championship,32,Sat,2018-02-17,15:00,QPR,2–0,Bolton Wanderers,12638,Loftus Road Stadium,Axel Motiño,/en/matches/8e6387cc/Queens-Park-Rangers-Bolton-Wanderers-February-17-2018-Championship,,8e6387cc
ENG-Championship,1718,2018-02-17 Sunderland-Brentford,Championship,32,Sat,2018-02-17,15:00,Sunderland,0–2,Brentford,27702,Stadium of Light,John Brooks,/en/matches/0b1b4e7b/Sunderland-Brentford-February-17-2018-Championship,,0b1b4e7b
ENG-Championship,1718,2018-02-18 Leeds United-Bristol City,Championship,32,Sun,2018-02-18,16:30,Leeds United,2–2,Bristol City,28004,Elland Road,Simon Hooper,/en/matches/c5167290/Leeds-United-Bristol-City-February-18-2018-Championship,,c5167290
ENG-Championship,1718,2018-02-18 Norwich City-Ipswich Town,Championship,32,Sun,2018-02-18,12:00,Norwich City,1–1,Ipswich Town,27100,Carrow Road,David Coote,/en/matches/82b426a7/Norwich-City-Ipswich-Town-February-18-2018-Championship,,82b426a7
ENG-Championship,1718,2018-02-20 Aston Villa-Preston North End,Championship,33,Tue,2018-02-20,19:45,Aston Villa,1–1,Preston North End,30894,Villa Park,Darren England,/en/matches/7bdb385e/Aston-Villa-Preston-North-End-February-20-2018-Championship,,7bdb385e
ENG-Championship,1718,2018-02-20 Barnsley-Burton Albion,Championship,33,Tue,2018-02-20,19:45,Barnsley,1–2,Burton Albion,11774,Oakwell Stadium,Tim Robinson,/en/matches/e5c600a2/Barnsley-Burton-Albion-February-20-2018-Championship,,e5c600a2
ENG-Championship,1718,2018-02-20 Bolton Wanderers-Sunderland,Championship,33,Tue,2018-02-20,20:00,Bolton Wanderers,1–0,Sunderland,14915,Macron Stadium,David Coote,/en/matches/1994f7f8/Bolton-Wanderers-Sunderland-February-20-2018-Championship,,1994f7f8
ENG-Championship,1718,2018-02-20 Brentford-Birmingham City,Championship,33,Tue,2018-02-20,19:45,Brentford,5–0,Birmingham City,9511,Griffin Park,Geoff Eltringham,/en/matches/29d3c756/Brentford-Birmingham-City-February-20-2018-Championship,,29d3c756
ENG-Championship,1718,2018-02-20 Middlesbrough-Hull City,Championship,33,Tue,2018-02-20,19:45,Middlesbrough,3–1,Hull City,23111,Riverside Stadium,Andy Madley,/en/matches/dd34cccf/Middlesbrough-Hull-City-February-20-2018-Championship,,dd34cccf
ENG-Championship,1718,2018-02-20 Millwall-Sheffield Weds,Championship,33,Tue,2018-02-20,19:45,Millwall,2–1,Sheffield Weds,11007,The Den,Peter Bankes,/en/matches/acabf9fe/Millwall-Sheffield-Wednesday-February-20-2018-Championship,,acabf9fe
ENG-Championship,1718,2018-02-20 Nottingham Forest-Reading,Championship,33,Tue,2018-02-20,19:45,Nottingham Forest,1–1,Reading,21846,The City Ground,Steve Martin,/en/matches/4c31d374/Nottingham-Forest-Reading-February-20-2018-Championship,,4c31d374
ENG-Championship,1718,2018-02-20 Sheffield United-QPR,Championship,33,Tue,2018-02-20,19:45,Sheffield United,2–1,QPR,25339,Bramall Lane,Oliver Langford,/en/matches/ad83168e/Sheffield-United-Queens-Park-Rangers-February-20-2018-Championship,,ad83168e
ENG-Championship,1718,2018-02-21 Bristol City-Fulham,Championship,33,Wed,2018-02-21,19:45,Bristol City,1–1,Fulham,21236,Ashton Gate Stadium,Jeremy Simpson,/en/matches/2ea06269/Bristol-City-Fulham-February-21-2018-Championship,,2ea06269
ENG-Championship,1718,2018-02-21 Derby County-Leeds United,Championship,33,Wed,2018-02-21,19:45,Derby County,2–2,Leeds United,27934,iPro Stadium,Keith Stroud,/en/matches/98aaef2e/Derby-County-Leeds-United-February-21-2018-Championship,,98aaef2e
ENG-Championship,1718,2018-02-21 Ipswich Town-Cardiff City,Championship,33,Wed,2018-02-21,19:45,Ipswich Town,0–1,Cardiff City,13205,Portman Road Stadium,Andrew Davies,/en/matches/c3b6b64b/Ipswich-Town-Cardiff-City-February-21-2018-Championship,,c3b6b64b
ENG-Championship,1718,2018-02-21 Wolves-Norwich City,Championship,33,Wed,2018-02-21,19:45,Wolves,2–2,Norwich City,29100,Molineux Stadium,James Linington,/en/matches/83f6fcb3/Wolverhampton-Wanderers-Norwich-City-February-21-2018-Championship,,83f6fcb3
ENG-Championship,1718,2018-02-23 Hull City-Sheffield United,Championship,34,Fri,2018-02-23,19:45,Hull City,1–0,Sheffield United,15213,Kingston Communications Stadium,Simon Hooper,/en/matches/70f1c1ce/Hull-City-Sheffield-United-February-23-2018-Championship,,70f1c1ce
ENG-Championship,1718,2018-02-24 Birmingham City-Barnsley,Championship,34,Sat,2018-02-24,15:00,Birmingham City,0–2,Barnsley,19822,St Andrew's Trillion Trophy Stadium,Jeremy Simpson,/en/matches/c3c40fa5/Birmingham-City-Barnsley-February-24-2018-Championship,,c3c40fa5
ENG-Championship,1718,2018-02-24 Burton Albion-Millwall,Championship,34,Sat,2018-02-24,15:00,Burton Albion,0–1,Millwall,4105,Pirelli Stadium,Robert Jones,/en/matches/74f00753/Burton-Albion-Millwall-February-24-2018-Championship,,74f00753
ENG-Championship,1718,2018-02-24 Fulham-Wolves,Championship,34,Sat,2018-02-24,17:30,Fulham,2–0,Wolves,23510,Craven Cottage,Peter Bankes,/en/matches/708842a2/Fulham-Wolverhampton-Wanderers-February-24-2018-Championship,,708842a2
ENG-Championship,1718,2018-02-24 Leeds United-Brentford,Championship,34,Sat,2018-02-24,15:00,Leeds United,1–0,Brentford,28428,Elland Road,Oliver Langford,/en/matches/824e8d74/Leeds-United-Brentford-February-24-2018-Championship,,824e8d74
ENG-Championship,1718,2018-02-24 Norwich City-Bolton Wanderers,Championship,34,Sat,2018-02-24,15:00,Norwich City,0–0,Bolton Wanderers,25475,Carrow Road,Keith Stroud,/en/matches/f51de09c/Norwich-City-Bolton-Wanderers-February-24-2018-Championship,,f51de09c
ENG-Championship,1718,2018-02-24 Preston North End-Ipswich Town,Championship,34,Sat,2018-02-24,15:00,Preston North End,0–1,Ipswich Town,11511,Deepdale Stadium,Axel Motiño,/en/matches/7f7776de/Preston-North-End-Ipswich-Town-February-24-2018-Championship,,7f7776de
ENG-Championship,1718,2018-02-24 QPR-Nottingham Forest,Championship,34,Sat,2018-02-24,15:00,QPR,2–5,Nottingham Forest,13675,Loftus Road Stadium,Darren Bond,/en/matches/cafb5836/Queens-Park-Rangers-Nottingham-Forest-February-24-2018-Championship,,cafb5836
ENG-Championship,1718,2018-02-24 Reading-Derby County,Championship,34,Sat,2018-02-24,15:00,Reading,3–3,Derby County,17647,Madejski Stadium,Tony Harrington,/en/matches/4efd7660/Reading-Derby-County-February-24-2018-Championship,,4efd7660
ENG-Championship,1718,2018-02-24 Sheffield Weds-Aston Villa,Championship,34,Sat,2018-02-24,15:00,Sheffield Weds,2–4,Aston Villa,28604,Hillsborough Stadium,Niel Swarbrick,/en/matches/6cd9b973/Sheffield-Wednesday-Aston-Villa-February-24-2018-Championship,,6cd9b973
ENG-Championship,1718,2018-02-24 Sunderland-Middlesbrough,Championship,34,Sat,2018-02-24,15:00,Sunderland,3–3,Middlesbrough,29048,Stadium of Light,Tim Robinson,/en/matches/30ee39dc/Sunderland-Middlesbrough-February-24-2018-Championship,,30ee39dc
ENG-Championship,1718,2018-02-25 Cardiff City-Bristol City,Championship,34,Sun,2018-02-25,12:00,Cardiff City,1–0,Bristol City,21018,Cardiff City Stadium,Paul Tierney,/en/matches/edfd36e7/Cardiff-City-Bristol-City-February-25-2018-Championship,,edfd36e7
ENG-Championship,1718,2018-02-27 Hull City-Barnsley,Championship,32,Tue,2018-02-27,19:45,Hull City,1–1,Barnsley,14005,Kingston Communications Stadium,Mike Jones,/en/matches/f9a4becf/Hull-City-Barnsley-February-27-2018-Championship,,f9a4becf
ENG-Championship,1718,2018-02-27 Reading-Sheffield United,Championship,32,Tue,2018-02-27,20:00,Reading,1–3,Sheffield United,6769,Madejski Stadium,Andrew Davies,/en/matches/033fb4b6/Reading-Sheffield-United-February-27-2018-Championship,,033fb4b6
ENG-Championship,1718,2018-03-02 Middlesbrough-Leeds United,Championship,35,Fri,2018-03-02,19:45,Middlesbrough,3–0,Leeds United,27621,Riverside Stadium,Darren England,/en/matches/8e3d42a9/Middlesbrough-Leeds-United-March-2-2018-Championship,,8e3d42a9
ENG-Championship,1718,2018-03-03 Bolton Wanderers-Preston North End,Championship,35,Sat,2018-03-03,15:00,Bolton Wanderers,1–3,Preston North End,18141,Macron Stadium,Peter Bankes,/en/matches/6033ec42/Bolton-Wanderers-Preston-North-End-March-3-2018-Championship,,6033ec42
ENG-Championship,1718,2018-03-03 Bristol City-Sheffield Weds,Championship,35,Sat,2018-03-03,15:00,Bristol City,4–0,Sheffield Weds,22022,Ashton Gate Stadium,Tony Harrington,/en/matches/12cdf1d8/Bristol-City-Sheffield-Wednesday-March-3-2018-Championship,,12cdf1d8
