league,season,game,round,week,day,date,time,home_team,score,away_team,attendance,venue,referee,match_report,notes,game_id
ENG-Championship,2324,2024-01-01 Norwich City-Southampton,Championship,26,Mon,2024-01-01,15:00,Norwich City,1–1,Southampton,26467,Carrow Road,Darren England,/en/matches/85d008dc/Norwich-City-Southampton-January-1-2024-Championship,,85d008dc
ENG-Championship,2324,2024-01-01 Plymouth Argyle-Watford,Championship,26,Mon,2024-01-01,15:00,Plymouth Argyle,3–3,Watford,16355,Home Park,Robert Madley,/en/matches/1d15d895/Plymouth-Argyle-Watford-January-1-2024-Championship,,1d15d895
ENG-Championship,2324,2024-01-01 QPR-Cardiff City,Championship,26,Mon,2024-01-01,15:00,QPR,1–2,Cardiff City,16849,MATRADE Loftus Road Stadium,Andrew Kitchen,/en/matches/f68f79a6/Queens-Park-Rangers-Cardiff-City-January-1-2024-Championship,,f68f79a6
ENG-Championship,2324,2024-01-01 Sheffield Weds-Hull City,Championship,26,Mon,2024-01-01,17:15,Sheffield Weds,3–1,Hull City,27489,Hillsborough Stadium,Darren Bond,/en/matches/e39d7b0d/Sheffield-Wednesday-Hull-City-January-1-2024-Championship,,e39d7b0d
ENG-Championship,2324,2024-01-01 Stoke City-Ipswich Town,Championship,26,Mon,2024-01-01,15:00,Stoke City,0–0,Ipswich Town,23121,Bet365 Stadium,James Bell,/en/matches/247d64ef/Stoke-City-Ipswich-Town-January-1-2024-Championship,,247d64ef
ENG-Championship,2324,2024-01-01 Sunderland-Preston North End,Championship,26,Mon,2024-01-01,12:30,Sunderland,2–0,Preston North End,42714,Stadium of Light,Oliver Langford,/en/matches/9cc67da6/Sunderland-Preston-North-End-January-1-2024-Championship,,9cc67da6
ENG-Championship,2324,2024-01-01 Swansea City-West Brom,Championship,26,Mon,2024-01-01,15:00,Swansea City,1–0,West Brom,16797,Swansea.com Stadium,Andrew Davies,/en/matches/f019cb45/Swansea-City-West-Bromwich-Albion-January-1-2024-Championship,,f019cb45
ENG-Championship,2324,2024-01-12 Hull City-Norwich City,Championship,27,Fri,2024-01-12,20:00,Hull City,1–2,Norwich City,24103,MKM Stadium,Andrew Kitchen,/en/matches/740f5137/Hull-City-Norwich-City-January-12-2024-Championship,,740f5137
ENG-Championship,2324,2024-01-13 Birmingham City-Swansea City,Championship,27,Sat,2024-01-13,15:00,Birmingham City,2–2,Swansea City,21116,St. Andrew's @ Knighthead Park,Matt Donohue,/en/matches/c92c4854/Birmingham-City-Swansea-City-January-13-2024-Championship,,c92c4854
ENG-Championship,2324,2024-01-13 Cardiff City-Leeds United,Championship,27,Sat,2024-01-13,15:00,Cardiff City,0–3,Leeds United,25991,Cardiff City Stadium,Oliver Langford,/en/matches/bb36599c/Cardiff-City-Leeds-United-January-13-2024-Championship,,bb36599c
ENG-Championship,2324,2024-01-13 Coventry City-Leicester City,Championship,27,Sat,2024-01-13,12:30,Coventry City,3–1,Leicester City,29914,Coventry Building Society Arena,Darren England,/en/matches/0bcc30ad/Coventry-City-Leicester-City-January-13-2024-Championship,,0bcc30ad
ENG-Championship,2324,2024-01-13 Huddersfield Town-Plymouth Argyle,Championship,27,Sat,2024-01-13,15:00,Huddersfield Town,1–1,Plymouth Argyle,20253,The John Smith's Stadium,Tom Nield,/en/matches/a1176618/Huddersfield-Town-Plymouth-Argyle-January-13-2024-Championship,,a1176618
ENG-Championship,2324,2024-01-13 Ipswich Town-Sunderland,Championship,27,Sat,2024-01-13,17:30,Ipswich Town,2–1,Sunderland,29291,Portman Road Stadium,Samuel Allison,/en/matches/5bad86e6/Ipswich-Town-Sunderland-January-13-2024-Championship,,5bad86e6
ENG-Championship,2324,2024-01-13 Millwall-Middlesbrough,Championship,27,Sat,2024-01-13,15:15,Millwall,1–3,Middlesbrough,16681,The Den,Andrew Davies,/en/matches/e83a4449/Millwall-Middlesbrough-January-13-2024-Championship,,e83a4449
ENG-Championship,2324,2024-01-13 Preston North End-Bristol City,Championship,27,Sat,2024-01-13,15:00,Preston North End,2–0,Bristol City,14929,Deepdale Stadium,Samuel Barrott,/en/matches/502ddf0f/Preston-North-End-Bristol-City-January-13-2024-Championship,,502ddf0f
ENG-Championship,2324,2024-01-13 Rotherham United-Stoke City,Championship,27,Sat,2024-01-13,15:00,Rotherham United,0–1,Stoke City,11002,AESSEAL New York Stadium,Keith Stroud,/en/matches/307a356e/Rotherham-United-Stoke-City-January-13-2024-Championship,,307a356e
ENG-Championship,2324,2024-01-13 Southampton-Sheffield Weds,Championship,27,Sat,2024-01-13,15:00,Southampton,4–0,Sheffield Weds,30189,St. Mary's Stadium,Lewis Smith,/en/matches/6e3faae4/Southampton-Sheffield-Wednesday-January-13-2024-Championship,,6e3faae4
ENG-Championship,2324,2024-01-13 West Brom-Blackburn Rovers,Championship,27,Sat,2024-01-13,15:00,West Brom,4–1,Blackburn Rovers,24409,The Hawthorns,Stephen Martin,/en/matches/c260b1c3/West-Bromwich-Albion-Blackburn-Rovers-January-13-2024-Championship,,c260b1c3
ENG-Championship,2324,2024-01-14 QPR-Watford,Championship,27,Sun,2024-01-14,12:00,QPR,1–2,Watford,17409,MATRADE Loftus Road Stadium,Simon Hooper,/en/matches/6bc33254/Queens-Park-Rangers-Watford-January-14-2024-Championship,,6bc33254
ENG-Championship,2324,2024-01-19 Sunderland-Hull City,Championship,28,Fri,2024-01-19,20:00,Sunderland,0–1,Hull City,40219,Stadium of Light,Robert Jones,/en/matches/b7284339/Sunderland-Hull-City-January-19-2024-Championship,,b7284339
ENG-Championship,2324,2024-01-20 Blackburn Rovers-Huddersfield Town,Championship,28,Sat,2024-01-20,15:00,Blackburn Rovers,1–1,Huddersfield Town,14529,Ewood Park,James Linington,/en/matches/6212f5b4/Blackburn-Rovers-Huddersfield-Town-January-20-2024-Championship,,6212f5b4
ENG-Championship,2324,2024-01-20 Bristol City-Watford,Championship,28,Sat,2024-01-20,15:00,Bristol City,1–1,Watford,23611,Ashton Gate Stadium,Andrew Kitchen,/en/matches/b84da411/Bristol-City-Watford-January-20-2024-Championship,,b84da411
ENG-Championship,2324,2024-01-20 Middlesbrough-Rotherham United,Championship,28,Sat,2024-01-20,15:00,Middlesbrough,1–1,Rotherham United,26140,Riverside Stadium,Darren Bond,/en/matches/20da6dcc/Middlesbrough-Rotherham-United-January-20-2024-Championship,,20da6dcc
ENG-Championship,2324,2024-01-20 Norwich City-West Brom,Championship,28,Sat,2024-01-20,15:00,Norwich City,2–0,West Brom,25180,Carrow Road,Sunny Gill,/en/matches/1df4975c/Norwich-City-West-Bromwich-Albion-January-20-2024-Championship,,1df4975c
ENG-Championship,2324,2024-01-20 Plymouth Argyle-Cardiff City,Championship,28,Sat,2024-01-20,15:00,Plymouth Argyle,3–1,Cardiff City,16471,Home Park,Mark Dwyer,/en/matches/fc5b9793/Plymouth-Argyle-Cardiff-City-January-20-2024-Championship,,fc5b9793
ENG-Championship,2324,2024-01-20 QPR-Millwall,Championship,28,Sat,2024-01-20,15:00,QPR,2–0,Millwall,17184,MATRADE Loftus Road Stadium,Lewis Smith,/en/matches/234eb307/Queens-Park-Rangers-Millwall-January-20-2024-Championship,,234eb307
ENG-Championship,2324,2024-01-20 Sheffield Weds-Coventry City,Championship,28,Sat,2024-01-20,15:00,Sheffield Weds,1–2,Coventry City,28129,Hillsborough Stadium,Anthony Backhouse,/en/matches/ae985f24/Sheffield-Wednesday-Coventry-City-January-20-2024-Championship,,ae985f24
ENG-Championship,2324,2024-01-20 Stoke City-Birmingham City,Championship,28,Sat,2024-01-20,15:00,Stoke City,1–2,Birmingham City,25058,Bet365 Stadium,Samuel Barrott,/en/matches/adb3e481/Stoke-City-Birmingham-City-January-20-2024-Championship,,adb3e481
ENG-Championship,2324,2024-01-20 Swansea City-Southampton,Championship,28,Sat,2024-01-20,12:30,Swansea City,1–3,Southampton,17356,Swansea.com Stadium,Oliver Langford,/en/matches/e16189d1/Swansea-City-Southampton-January-20-2024-Championship,,e16189d1
ENG-Championship,2324,2024-01-21 Leeds United-Preston North End,Championship,28,Sun,2024-01-21,12:00,Leeds United,2–1,Preston North End,36570,Elland Road,David Webb,/en/matches/1bc7234d/Leeds-United-Preston-North-End-January-21-2024-Championship,,1bc7234d
ENG-Championship,2324,2024-01-22 Leicester City-Ipswich Town,Championship,28,Mon,2024-01-22,20:00,Leicester City,1–1,Ipswich Town,31794,King Power Stadium,Joshua Smith,/en/matches/df46c29c/Leicester-City-Ipswich-Town-January-22-2024-Championship,,df46c29c
ENG-Championship,2324,2024-01-24 Leeds United-Norwich City,Championship,29,Wed,2024-01-24,19:45,Leeds United,1–0,Norwich City,34380,Elland Road,Matt Donohue,/en/matches/019a1541/Leeds-United-Norwich-City-January-24-2024-Championship,,019a1541
ENG-Championship,2324,2024-01-27 Millwall-Preston North End,Championship,29,Sat,2024-01-27,15:00,Millwall,1–1,Preston North End,14744,The Den,John Busby,/en/matches/bad3d7a1/Millwall-Preston-North-End-January-27-2024-Championship,,bad3d7a1
ENG-Championship,2324,2024-01-27 Sunderland-Stoke City,Championship,29,Sat,2024-01-27,15:00,Sunderland,3–1,Stoke City,41394,Stadium of Light,Andrew Davies,/en/matches/e1098cf2/Sunderland-Stoke-City-January-27-2024-Championship,,e1098cf2
ENG-Championship,2324,2024-01-28 QPR-Huddersfield Town,Championship,29,Sun,2024-01-28,13:30,QPR,1–1,Huddersfield Town,16483,MATRADE Loftus Road Stadium,Stephen Martin,/en/matches/e6e2d637/Queens-Park-Rangers-Huddersfield-Town-January-28-2024-Championship,,e6e2d637
ENG-Championship,2324,2024-01-30 Coventry City-Bristol City,Championship,29,Tue,2024-01-30,19:45,Coventry City,2–2,Bristol City,22724,Coventry Building Society Arena,Leigh Doughty,/en/matches/528d92a8/Coventry-City-Bristol-City-January-30-2024-Championship,,528d92a8
ENG-Championship,2324,2024-01-30 Leicester City-Swansea City,Championship,29,Tue,2024-01-30,19:45,Leicester City,3–1,Swansea City,28025,King Power Stadium,Keith Stroud,/en/matches/c3484b52/Leicester-City-Swansea-City-January-30-2024-Championship,,c3484b52
ENG-Championship,2324,2024-01-31 Sheffield Weds-Watford,Championship,29,Wed,2024-01-31,19:45,Sheffield Weds,0–0,Watford,22303,Hillsborough Stadium,Rebecca Welch,/en/matches/863c2abf/Sheffield-Wednesday-Watford-January-31-2024-Championship,,863c2abf
ENG-Championship,2324,2024-02-02 Bristol City-Leeds United,Championship,30,Fri,2024-02-02,20:00,Bristol City,0–1,Leeds United,25429,Ashton Gate Stadium,Stephen Martin,/en/matches/22986c68/Bristol-City-Leeds-United-February-2-2024-Championship,,22986c68
ENG-Championship,2324,2024-02-03 Blackburn Rovers-QPR,Championship,30,Sat,2024-02-03,15:00,Blackburn Rovers,1–2,QPR,12888,Ewood Park,Geoff Eltringham,/en/matches/588702ea/Blackburn-Rovers-Queens-Park-Rangers-February-3-2024-Championship,,588702ea
ENG-Championship,2324,2024-02-03 Huddersfield Town-Sheffield Weds,Championship,30,Sat,2024-02-03,15:00,Huddersfield Town,4–0,Sheffield Weds,21067,The John Smith's Stadium,Matt Donohue,/en/matches/e88ba1a4/Huddersfield-Town-Sheffield-Wednesday-February-3-2024-Championship,,e88ba1a4
ENG-Championship,2324,2024-02-03 Hull City-Millwall,Championship,30,Sat,2024-02-03,15:00,Hull City,1–0,Millwall,21486,MKM Stadium,Anthony Backhouse,/en/matches/a8f5a8fa/Hull-City-Millwall-February-3-2024-Championship,,a8f5a8fa
ENG-Championship,2324,2024-02-03 Norwich City-Coventry City,Championship,30,Sat,2024-02-03,15:00,Norwich City,2–1,Coventry City,26306,Carrow Road,Gavin Ward,/en/matches/f5f29df7/Norwich-City-Coventry-City-February-3-2024-Championship,,f5f29df7
ENG-Championship,2324,2024-02-03 Preston North End-Ipswich Town,Championship,30,Sat,2024-02-03,15:00,Preston North End,3–2,Ipswich Town,17313,Deepdale Stadium,Graham Scott,/en/matches/58ee366b/Preston-North-End-Ipswich-Town-February-3-2024-Championship,,58ee366b
ENG-Championship,2324,2024-02-03 Rotherham United-Southampton,Championship,30,Sat,2024-02-03,15:00,Rotherham United,0–2,Southampton,11179,AESSEAL New York Stadium,Sunny Gill,/en/matches/3972e204/Rotherham-United-Southampton-February-3-2024-Championship,,3972e204
ENG-Championship,2324,2024-02-03 Stoke City-Leicester City,Championship,30,Sat,2024-02-03,15:00,Stoke City,0–5,Leicester City,22657,Bet365 Stadium,Lewis Smith,/en/matches/f51a832b/Stoke-City-Leicester-City-February-3-2024-Championship,,f51a832b
ENG-Championship,2324,2024-02-03 Swansea City-Plymouth Argyle,Championship,30,Sat,2024-02-03,15:00,Swansea City,0–1,Plymouth Argyle,16965,Swansea.com Stadium,Samuel Allison,/en/matches/d1653138/Swansea-City-Plymouth-Argyle-February-3-2024-Championship,,d1653138
ENG-Championship,2324,2024-02-03 Watford-Cardiff City,Championship,30,Sat,2024-02-03,15:00,Watford,0–1,Cardiff City,19739,Vicarage Road Stadium,John Busby,/en/matches/c2126b04/Watford-Cardiff-City-February-3-2024-Championship,,c2126b04
ENG-Championship,2324,2024-02-03 West Brom-Birmingham City,Championship,30,Sat,2024-02-03,15:00,West Brom,1–0,Birmingham City,24353,The Hawthorns,David Webb,/en/matches/a94e9ef5/West-Bromwich-Albion-Birmingham-City-February-3-2024-Championship,,a94e9ef5
ENG-Championship,2324,2024-02-04 Middlesbrough-Sunderland,Championship,30,Sun,2024-02-04,12:00,Middlesbrough,1–1,Sunderland,31716,Riverside Stadium,Darren England,/en/matches/c9353098/Middlesbrough-Sunderland-February-4-2024-Championship,,c9353098
ENG-Championship,2324,2024-02-09 Sheffield Weds-Birmingham City,Championship,31,Fri,2024-02-09,20:00,Sheffield Weds,2–0,Birmingham City,25431,Hillsborough Stadium,Andrew Davies,/en/matches/f01f82bb/Sheffield-Wednesday-Birmingham-City-February-9-2024-Championship,,f01f82bb
ENG-Championship,2324,2024-02-10 Blackburn Rovers-Stoke City,Championship,31,Sat,2024-02-10,15:00,Blackburn Rovers,3–1,Stoke City,15104,Ewood Park,Gavin Ward,/en/matches/895483ec/Blackburn-Rovers-Stoke-City-February-10-2024-Championship,,895483ec
ENG-Championship,2324,2024-02-10 Cardiff City-Preston North End,Championship,31,Sat,2024-02-10,15:00,Cardiff City,0–2,Preston North End,18763,Cardiff City Stadium,Dean Whitestone,/en/matches/4a37773b/Cardiff-City-Preston-North-End-February-10-2024-Championship,,4a37773b
ENG-Championship,2324,2024-02-10 Hull City-Swansea City,Championship,31,Sat,2024-02-10,15:00,Hull City,0–1,Swansea City,21017,MKM Stadium,Geoff Eltringham,/en/matches/4a91dc34/Hull-City-Swansea-City-February-10-2024-Championship,,4a91dc34
ENG-Championship,2324,2024-02-10 Ipswich Town-West Brom,Championship,31,Sat,2024-02-10,12:30,Ipswich Town,2–2,West Brom,29016,Portman Road Stadium,David Coote,/en/matches/b6a9c63d/Ipswich-Town-West-Bromwich-Albion-February-10-2024-Championship,,b6a9c63d
ENG-Championship,2324,2024-02-10 Leeds United-Rotherham United,Championship,31,Sat,2024-02-10,15:00,Leeds United,3–0,Rotherham United,35261,Elland Road,Andy Madley,/en/matches/eefbfafe/Leeds-United-Rotherham-United-February-10-2024-Championship,,eefbfafe
ENG-Championship,2324,2024-02-10 Middlesbrough-Bristol City,Championship,31,Sat,2024-02-10,15:00,Middlesbrough,1–2,Bristol City,24881,Riverside Stadium,Samuel Allison,/en/matches/f21f4e26/Middlesbrough-Bristol-City-February-10-2024-Championship,,f21f4e26
ENG-Championship,2324,2024-02-10 QPR-Norwich City,Championship,31,Sat,2024-02-10,15:00,QPR,2–2,Norwich City,17831,MATRADE Loftus Road Stadium,Ben Toner,/en/matches/3bb53ade/Queens-Park-Rangers-Norwich-City-February-10-2024-Championship,,3bb53ade
ENG-Championship,2324,2024-02-10 Southampton-Huddersfield Town,Championship,31,Sat,2024-02-10,15:00,Southampton,5–3,Huddersfield Town,29863,St. Mary's Stadium,David Webb,/en/matches/b7bcfa2e/Southampton-Huddersfield-Town-February-10-2024-Championship,,b7bcfa2e
ENG-Championship,2324,2024-02-10 Sunderland-Plymouth Argyle,Championship,31,Sat,2024-02-10,15:00,Sunderland,3–1,Plymouth Argyle,41269,Stadium of Light,Anthony Backhouse,/en/matches/78d0398c/Sunderland-Plymouth-Argyle-February-10-2024-Championship,,78d0398c
ENG-Championship,2324,2024-02-10 Watford-Leicester City,Championship,31,Sat,2024-02-10,15:00,Watford,1–2,Leicester City,20597,Vicarage Road Stadium,Oliver Langford,/en/matches/a0e943fb/Watford-Leicester-City-February-10-2024-Championship,,a0e943fb
ENG-Championship,2324,2024-02-11 Coventry City-Millwall,Championship,31,Sun,2024-02-11,12:00,Coventry City,2–1,Millwall,24168,Coventry Building Society Arena,Andrew Kitchen,/en/matches/9de7d115/Coventry-City-Millwall-February-11-2024-Championship,,9de7d115
ENG-Championship,2324,2024-02-13 Birmingham City-Blackburn Rovers,Championship,32,Tue,2024-02-13,19:45,Birmingham City,1–0,Blackburn Rovers,18117,St. Andrew's @ Knighthead Park,Thomas Kirk,/en/matches/1e759cfd/Birmingham-City-Blackburn-Rovers-February-13-2024-Championship,,1e759cfd
ENG-Championship,2324,2024-02-13 Bristol City-Southampton,Championship,32,Tue,2024-02-13,20:00,Bristol City,3–1,Southampton,24661,Ashton Gate Stadium,Matt Donohue,/en/matches/ab404043/Bristol-City-Southampton-February-13-2024-Championship,,ab404043
ENG-Championship,2324,2024-02-13 Leicester City-Sheffield Weds,Championship,32,Tue,2024-02-13,19:45,Leicester City,2–0,Sheffield Weds,31550,King Power Stadium,Tom Nield,/en/matches/01f668c2/Leicester-City-Sheffield-Wednesday-February-13-2024-Championship,,01f668c2
ENG-Championship,2324,2024-02-13 Norwich City-Watford,Championship,32,Tue,2024-02-13,19:45,Norwich City,4–2,Watford,25325,Carrow Road,Stuart Attwell,/en/matches/427dcd7e/Norwich-City-Watford-February-13-2024-Championship,,427dcd7e
ENG-Championship,2324,2024-02-13 Rotherham United-Hull City,Championship,32,Tue,2024-02-13,19:45,Rotherham United,1–2,Hull City,10668,AESSEAL New York Stadium,Leigh Doughty,/en/matches/4afca8a6/Rotherham-United-Hull-City-February-13-2024-Championship,,4afca8a6
ENG-Championship,2324,2024-02-13 Swansea City-Leeds United,Championship,32,Tue,2024-02-13,19:45,Swansea City,0–4,Leeds United,17897,Swansea.com Stadium,David Webb,/en/matches/1a098447/Swansea-City-Leeds-United-February-13-2024-Championship,,1a098447
ENG-Championship,2324,2024-02-13 West Brom-Cardiff City,Championship,32,Tue,2024-02-13,20:00,West Brom,2–0,Cardiff City,23541,The Hawthorns,Rebecca Welch,/en/matches/773f8407/West-Bromwich-Albion-Cardiff-City-February-13-2024-Championship,,773f8407
ENG-Championship,2324,2024-02-14 Huddersfield Town-Sunderland,Championship,32,Wed,2024-02-14,19:45,Huddersfield Town,1–0,Sunderland,19550,The John Smith's Stadium,Gavin Ward,/en/matches/79b30a36/Huddersfield-Town-Sunderland-February-14-2024-Championship,,79b30a36
ENG-Championship,2324,2024-02-14 Millwall-Ipswich Town,Championship,32,Wed,2024-02-14,20:00,Millwall,0–4,Ipswich Town,15890,The Den,Samuel Barrott,/en/matches/2532c6b7/Millwall-Ipswich-Town-February-14-2024-Championship,,2532c6b7
ENG-Championship,2324,2024-02-14 Plymouth Argyle-Coventry City,Championship,32,Wed,2024-02-14,19:45,Plymouth Argyle,2–2,Coventry City,16799,Home Park,Keith Stroud,/en/matches/91a56a4e/Plymouth-Argyle-Coventry-City-February-14-2024-Championship,,91a56a4e
ENG-Championship,2324,2024-02-14 Preston North End-Middlesbrough,Championship,32,Wed,2024-02-14,19:45,Preston North End,2–1,Middlesbrough,15282,Deepdale Stadium,Tony Harrington,/en/matches/087a18be/Preston-North-End-Middlesbrough-February-14-2024-Championship,,087a18be
ENG-Championship,2324,2024-02-14 Stoke City-QPR,Championship,32,Wed,2024-02-14,19:45,Stoke City,1–0,QPR,19307,Bet365 Stadium,Andrew Kitchen,/en/matches/c7512d1f/Stoke-City-Queens-Park-Rangers-February-14-2024-Championship,,c7512d1f
ENG-Championship,2324,2024-02-16 West Brom-Southampton,Championship,33,Fri,2024-02-16,20:00,West Brom,0–2,Southampton,25066,The Hawthorns,Samuel Allison,/en/matches/0ab6f782/West-Bromwich-Albion-Southampton-February-16-2024-Championship,,0ab6f782
ENG-Championship,2324,2024-02-17 Birmingham City-Sunderland,Championship,33,Sat,2024-02-17,15:00,Birmingham City,2–1,Sunderland,27449,St. Andrew's @ Knighthead Park,Steve Martin,/en/matches/089a9a01/Birmingham-City-Sunderland-February-17-2024-Championship,,089a9a01
ENG-Championship,2324,2024-02-17 Bristol City-QPR,Championship,33,Sat,2024-02-17,15:00,Bristol City,0–1,QPR,23619,Ashton Gate Stadium,Samuel Barrott,/en/matches/743cf6f2/Bristol-City-Queens-Park-Rangers-February-17-2024-Championship,,743cf6f2
ENG-Championship,2324,2024-02-17 Huddersfield Town-Hull City,Championship,33,Sat,2024-02-17,15:00,Huddersfield Town,1–2,Hull City,19947,The John Smith's Stadium,Rebecca Welch,/en/matches/e7514147/Huddersfield-Town-Hull-City-February-17-2024-Championship,,e7514147
ENG-Championship,2324,2024-02-17 Leicester City-Middlesbrough,Championship,33,Sat,2024-02-17,15:00,Leicester City,1–2,Middlesbrough,31487,King Power Stadium,Chris Kavanagh,/en/matches/5b050d0b/Leicester-City-Middlesbrough-February-17-2024-Championship,,5b050d0b
ENG-Championship,2324,2024-02-17 Millwall-Sheffield Weds,Championship,33,Sat,2024-02-17,15:00,Millwall,0–2,Sheffield Weds,17041,The Den,Geoff Eltringham,/en/matches/de81d5f6/Millwall-Sheffield-Wednesday-February-17-2024-Championship,,de81d5f6
ENG-Championship,2324,2024-02-17 Norwich City-Cardiff City,Championship,33,Sat,2024-02-17,15:00,Norwich City,4–1,Cardiff City,25902,Carrow Road,Darren Bond,/en/matches/54a6229e/Norwich-City-Cardiff-City-February-17-2024-Championship,,54a6229e
ENG-Championship,2324,2024-02-17 Plymouth Argyle-Leeds United,Championship,33,Sat,2024-02-17,12:30,Plymouth Argyle,0–2,Leeds United,16818,Home Park,Matt Donohue,/en/matches/685b1b84/Plymouth-Argyle-Leeds-United-February-17-2024-Championship,,685b1b84
ENG-Championship,2324,2024-02-17 Preston North End-Blackburn Rovers,Championship,33,Sat,2024-02-17,15:00,Preston North End,2–2,Blackburn Rovers,20924,Deepdale Stadium,David Webb,/en/matches/100907dc/Preston-North-End-Blackburn-Rovers-February-17-2024-Championship,,100907dc
ENG-Championship,2324,2024-02-17 Rotherham United-Watford,Championship,33,Sat,2024-02-17,15:00,Rotherham United,0–1,Watford,10143,AESSEAL New York Stadium,Andrew Kitchen,/en/matches/ac03220c/Rotherham-United-Watford-February-17-2024-Championship,,ac03220c
ENG-Championship,2324,2024-02-17 Stoke City-Coventry City,Championship,33,Sat,2024-02-17,15:00,Stoke City,0–1,Coventry City,22866,Bet365 Stadium,James Bell,/en/matches/62ae973b/Stoke-City-Coventry-City-February-17-2024-Championship,,62ae973b
ENG-Championship,2324,2024-02-17 Swansea City-Ipswich Town,Championship,33,Sat,2024-02-17,15:00,Swansea City,1–2,Ipswich Town,16647,Swansea.com Stadium,John Busby,/en/matches/ecea0ca9/Swansea-City-Ipswich-Town-February-17-2024-Championship,,ecea0ca9
ENG-Championship,2324,2024-02-20 Cardiff City-Blackburn Rovers,Championship,29,Tue,2024-02-20,19:45,Cardiff City,0–0,Blackburn Rovers,17131,Cardiff City Stadium,Leigh Doughty,/en/matches/31b38338/Cardiff-City-Blackburn-Rovers-February-20-2024-Championship,,31b38338
ENG-Championship,2324,2024-02-20 Ipswich Town-Rotherham United,Championship,29,Tue,2024-02-20,19:45,Ipswich Town,4–3,Rotherham United,28026,Portman Road Stadium,Keith Stroud,/en/matches/a5d799f1/Ipswich-Town-Rotherham-United-February-20-2024-Championship,,a5d799f1
ENG-Championship,2324,2024-02-20 Plymouth Argyle-West Brom,Championship,29,Tue,2024-02-20,19:45,Plymouth Argyle,0–3,West Brom,16310,Home Park,Tom Nield,/en/matches/43feef12/Plymouth-Argyle-West-Bromwich-Albion-February-20-2024-Championship,,43feef12
ENG-Championship,2324,2024-02-20 Southampton-Hull City,Championship,29,Tue,2024-02-20,19:45,Southampton,1–2,Hull City,26834,St. Mary's Stadium,Oliver Langford,/en/matches/af8a79d7/Southampton-Hull-City-February-20-2024-Championship,,af8a79d7
ENG-Championship,2324,2024-02-23 Coventry City-Preston North End,Championship,34,Fri,2024-02-23,19:45,Coventry City,0–3,Preston North End,24500,Coventry Building Society Arena,Andrew Davies,/en/matches/965d01d3/Coventry-City-Preston-North-End-February-23-2024-Championship,,965d01d3
ENG-Championship,2324,2024-02-23 Leeds United-Leicester City,Championship,34,Fri,2024-02-23,20:00,Leeds United,3–1,Leicester City,36954,Elland Road,Craig Pawson,/en/matches/1b878f1f/Leeds-United-Leicester-City-February-23-2024-Championship,,1b878f1f
ENG-Championship,2324,2024-02-24 Blackburn Rovers-Norwich City,Championship,34,Sat,2024-02-24,15:00,Blackburn Rovers,1–1,Norwich City,12956,Ewood Park,Oliver Langford,/en/matches/53312183/Blackburn-Rovers-Norwich-City-February-24-2024-Championship,,53312183
ENG-Championship,2324,2024-02-24 Cardiff City-Stoke City,Championship,34,Sat,2024-02-24,15:00,Cardiff City,2–1,Stoke City,18976,Cardiff City Stadium,Anthony Backhouse,/en/matches/e51c5e7f/Cardiff-City-Stoke-City-February-24-2024-Championship,,e51c5e7f
ENG-Championship,2324,2024-02-24 Hull City-West Brom,Championship,34,Sat,2024-02-24,12:30,Hull City,1–1,West Brom,22654,MKM Stadium,Stephen Martin,/en/matches/7b85ade7/Hull-City-West-Bromwich-Albion-February-24-2024-Championship,,7b85ade7
ENG-Championship,2324,2024-02-24 Ipswich Town-Birmingham City,Championship,34,Sat,2024-02-24,15:00,Ipswich Town,3–1,Birmingham City,29363,Portman Road Stadium,Gavin Ward,/en/matches/e146f93a/Ipswich-Town-Birmingham-City-February-24-2024-Championship,,e146f93a
ENG-Championship,2324,2024-02-24 Middlesbrough-Plymouth Argyle,Championship,34,Sat,2024-02-24,15:00,Middlesbrough,0–2,Plymouth Argyle,25578,Riverside Stadium,Sunny Gill,/en/matches/b3f851cc/Middlesbrough-Plymouth-Argyle-February-24-2024-Championship,,b3f851cc
ENG-Championship,2324,2024-02-24 QPR-Rotherham United,Championship,34,Sat,2024-02-24,15:00,QPR,2–1,Rotherham United,16351,MATRADE Loftus Road Stadium,Matt Donohue,/en/matches/c758f191/Queens-Park-Rangers-Rotherham-United-February-24-2024-Championship,,c758f191
ENG-Championship,2324,2024-02-24 Sheffield Weds-Bristol City,Championship,34,Sat,2024-02-24,15:00,Sheffield Weds,2–1,Bristol City,26328,Hillsborough Stadium,Thomas Kirk,/en/matches/395db6d2/Sheffield-Wednesday-Bristol-City-February-24-2024-Championship,,395db6d2
ENG-Championship,2324,2024-02-24 Southampton-Millwall,Championship,34,Sat,2024-02-24,15:00,Southampton,1–2,Millwall,30629,St. Mary's Stadium,Thomas Bramall,/en/matches/4e83541f/Southampton-Millwall-February-24-2024-Championship,,4e83541f
ENG-Championship,2324,2024-02-24 Sunderland-Swansea City,Championship,34,Sat,2024-02-24,15:00,Sunderland,1–2,Swansea City,41777,Stadium of Light,Keith Stroud,/en/matches/ac3ed1ba/Sunderland-Swansea-City-February-24-2024-Championship,,ac3ed1ba
ENG-Championship,2324,2024-02-24 Watford-Huddersfield Town,Championship,34,Sat,2024-02-24,15:00,Watford,1–2,Huddersfield Town,18970,Vicarage Road Stadium,Ben Toner,/en/matches/c573197d/Watford-Huddersfield-Town-February-24-2024-Championship,,c573197d
